baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001	6270.36054465604	0.5001755391515	0.282625131449528	1.76974898370219	0.0767689659104494	0.12579335817607
ENSMUSG00000000003	0	NA	NA	NA	NA	NA
ENSMUSG00000000028	1085.28170987954	4.13606339673378	0.398964323164665	10.3670006478918	3.503489961295e-25	7.21304540741025e-24
ENSMUSG00000000031	50.5667143302198	-1.39326597598383	1.30220556549017	-1.0699278308332	0.284651794742154	0.40154924585044
ENSMUSG00000000037	19.7948997592894	-2.43452250878457	0.66022593414874	-3.68740817781342	0.000226549802228234	0.000605661695512986
ENSMUSG00000000049	1.58886107187952	-17.3419517536285	266.278733822978	-0.0651270625507685	0.948072833368613	NA
ENSMUSG00000000056	1103.91735624007	-0.0962319445016043	0.388281121261687	-0.247840905035266	0.804257504417294	0.973613374454365
ENSMUSG00000000058	59.6802642348751	20.5358405175097	104.237042647328	0.197010966504392	0.843818955939786	0.973613374454365
ENSMUSG00000000078	5100.07308929724	-1.14981187695499	0.174672272393305	-6.58268116170141	4.62039286192658e-11	2.96569433883031e-10
ENSMUSG00000000085	657.049701491856	-0.857129670037313	0.191694038598677	-4.47134233439448	7.77301554022602e-06	2.63929648073608e-05
ENSMUSG00000000088	2648.52908976017	3.21781305059634	0.508465267095056	6.32848152830621	2.47585488034105e-10	1.47679730199035e-09
ENSMUSG00000000093	137.958211565059	0.272235691549799	0.520381103242319	0.523146766578551	0.60087212297397	0.762620876215206
ENSMUSG00000000094	1.42102388930743	-18.2035063705633	260.849498952966	-0.0697854757000918	0.944364407704001	NA
ENSMUSG00000000103	0.0396535815419843	-14.2032506078541	289.388637166906	-0.0490801945332164	0.960855386855953	NA
ENSMUSG00000000120	3.66413157784352	6.05875750229864	2.35839141368433	2.56902118416108	0.0101986222709115	0.0202796781203804
ENSMUSG00000000125	56.2560147954414	2.46364604770865	0.667448650828923	3.69113945267398	0.000223251688983884	0.00059759542695015
ENSMUSG00000000126	105.104840708309	-15.8053663724037	276.854002381302	-0.0570891742089951	0.954474160089337	0.973613374454365
ENSMUSG00000000127	6.28962616675417	-16.892969876999	269.242796741705	-0.0627425137512781	0.949971542985948	0.973613374454365
ENSMUSG00000000131	9529.88992765719	-1.13151016566888	0.238297546917273	-4.74830807243557	2.05125417299802e-06	7.53267427126834e-06
ENSMUSG00000000134	2130.47302244993	-1.02363601929552	0.339603468650891	-3.01420955257616	0.00257649778147588	0.00574364920502023
ENSMUSG00000000142	1382.23856117438	-2.8213772143609	0.270319058695177	-10.4372115972126	1.67663281478361e-25	3.52774598952326e-24
ENSMUSG00000000148	1162.29803347496	0.456811198322809	0.188648257992905	2.42149703995671	0.0154567269214793	0.0296216545256294
ENSMUSG00000000149	1079.13295847085	1.33547330507018	0.227858562309489	5.86097485885246	4.60157650044587e-09	2.35515598112903e-08
ENSMUSG00000000154	3.58841580949688	1.3788028409625	1.67620351139496	0.822574843441917	0.410749809290554	NA
ENSMUSG00000000157	0.643001291143681	-14.4721227462077	287.116450961771	-0.0504050628159047	0.959799601973165	NA
ENSMUSG00000000159	7.88419028210961	-14.3905725352869	287.779397651117	-0.0500055690321967	0.960117950429901	0.973613374454365
ENSMUSG00000000167	16.4446259080216	3.86035643498416	1.5187356896053	2.54182242598606	0.0110276183215577	0.0217810819066294
ENSMUSG00000000168	1127.56475080456	1.34399527421795	0.244953745706109	5.48673085338508	4.09440238082202e-08	1.88722971558977e-07
ENSMUSG00000000171	2469.01931158445	1.47394875878731	0.265159223312541	5.55873086507716	2.71743343174907e-08	1.27902403927482e-07
ENSMUSG00000000182	1.54361044714825	-3.08511978856612	468.675845384183	-0.00658263023142826	0.994747858899002	NA
ENSMUSG00000000183	0.48107582593124	-16.0436683617381	275.13889002802	-0.0583111619011917	0.953500776733287	NA
ENSMUSG00000000184	11413.0212540035	1.40047920634848	0.241417779243711	5.8010607617043	6.58967144601393e-09	3.32470195459364e-08
ENSMUSG00000000194	2228.48863583314	-0.370003378061021	0.294538806098908	-1.25621266332142	0.209038876709838	0.306420714466642
ENSMUSG00000000197	0.729124489120919	-17.7540064430169	263.640258097313	-0.0673417882805428	0.94630961013628	NA
ENSMUSG00000000202	3.24753110421327	0.209709442310343	1.98474143026634	0.105660837785908	0.91585145327616	NA
ENSMUSG00000000204	12.2774430477831	-1.28253767755807	0.86013572172572	-1.491087563466	0.135938507037293	0.208776337069306
ENSMUSG00000000214	0.601207011033442	1.49431849916918	3.6715405741871	0.40700040459175	0.684007691037013	NA
ENSMUSG00000000215	0.0528004159126405	-14.5644720722418	286.419774986107	-0.0508500925711163	0.959444974378805	NA
ENSMUSG00000000216	1.76795772224435	2.66758274498351	3.24843077092023	0.821191194487986	0.411537371395519	NA
ENSMUSG00000000223	36.3933783217671	0.987162556488281	1.09202962734312	0.903970489234819	0.366011049795989	0.499077402036596
ENSMUSG00000000244	5139.41215481661	0.680283928005778	0.326294545043441	2.08487680330423	0.0370804847864301	0.0654963138566215
ENSMUSG00000000247	65.7641895851574	5.09738952053415	0.423079437299613	12.0483036308009	1.97982523731953e-33	6.69672061263715e-32
ENSMUSG00000000248	26.0844696793286	-18.9388313046132	256.464870396288	-0.0738457133538368	0.941133152300624	0.973613374454365
ENSMUSG00000000253	14.6168111774139	0.232457002140971	0.647142444646885	0.35920530953245	0.719441504906442	0.889227957483254
ENSMUSG00000000263	2.61248923769387	-18.9198796751157	256.579167500051	-0.0737389549567073	0.94121810157474	NA
ENSMUSG00000000266	40.396807620131	0.642482012553223	0.860199741901717	0.746898634418133	0.455124750335131	0.602272001843027
ENSMUSG00000000275	4137.44289299666	-3.97310252634992	0.191380559615018	-20.7602200262254	9.91118779847701e-96	4.1254241908139e-93
ENSMUSG00000000276	1360.22898460092	-3.4192227509993	0.188659655856368	-18.1237622610869	2.06947654355424e-73	4.21534759355671e-71
ENSMUSG00000000278	1318.68997499662	3.21584391906861	0.502284233772058	6.40243850562109	1.52914725609704e-10	9.35119211513573e-10
ENSMUSG00000000282	3809.07246200879	-2.54756468598938	0.307644781964659	-8.28086428029206	1.22284493515025e-16	1.35339953603017e-15
ENSMUSG00000000290	15508.0731506829	0.947215248421322	0.138247212000744	6.85160470661948	7.3026117275575e-12	5.09559426922535e-11
ENSMUSG00000000295	425.735309323582	0.930967014425318	0.264841038432115	3.51519167851302	0.000439436692577798	0.00111901773544183
ENSMUSG00000000296	0.828371629906978	-14.522619134639	286.711113179651	-0.0506524458490007	0.95960247068502	NA
ENSMUSG00000000301	32.5672305083679	-1.84961686243673	0.478961085170305	-3.86172680767804	0.000112588423424991	0.000318001260262325
ENSMUSG00000000303	43.3885628126452	2.81660957510469	0.658799152605961	4.27536915304649	1.9082084677023e-05	6.11693747381482e-05
ENSMUSG00000000305	2.75891933029454	0.236934907263995	1.74157935074828	0.1360460016721	0.891784914928587	NA
ENSMUSG00000000308	19.1699567415285	-3.57384815846682	0.900702586076588	-3.96784489543247	7.25255087127798e-05	0.000211361630947275
ENSMUSG00000000317	5.44902583553474	-1.75141668188667	1.00326147967754	-1.74572304166366	0.0808590892439831	0.131740042695247
ENSMUSG00000000318	1.16513689014125	-14.4874284979076	286.993037987189	-0.0504800694801324	0.959739831403913	NA
ENSMUSG00000000320	8.45940959556364	-1.551024484448	0.965306329273146	-1.60676920622274	0.108105005696431	0.170613793609427
ENSMUSG00000000325	147.433296014858	1.36492079937941	0.475387508923206	2.87117514398112	0.00408948873081603	0.00879692626996232
ENSMUSG00000000326	1234.56242745656	3.92323265447779	0.223121363910543	17.5834020808996	3.30158165562141e-69	5.9637154679418e-67
ENSMUSG00000000339	607.47746526989	1.58598547763424	0.505900385420364	3.13497582397849	0.00171868275015374	0.00395096873780689
ENSMUSG00000000340	555.4574833261	0.184002598077913	0.34804173152004	0.528679699627682	0.597027661925126	0.758646711101698
ENSMUSG00000000346	11975.4032515066	-0.576818556938599	0.272286932685081	-2.11842173713761	0.0341393665578803	0.0608061815333707
ENSMUSG00000000355	1112.7206599145	0.906144086531159	0.360687744814013	2.51226746558414	0.0119958132604441	0.0234994717104281
ENSMUSG00000000359	0.210378473298004	-15.8977558863935	276.188079710063	-0.0575613397329916	0.954098045010952	NA
ENSMUSG00000000365	10.5463656358856	2.22077039358161	1.07157683056965	2.07243226078437	0.0382251473836656	0.0672637530516538
ENSMUSG00000000374	4364.2131612912	-1.35949141762456	0.211835201327392	-6.41768416724781	1.38362928411821e-10	8.49931020308356e-10
ENSMUSG00000000378	5673.34939061011	-1.17656406927538	0.235401118450543	-4.9981243802908	5.78906414273421e-07	2.29679260548968e-06
ENSMUSG00000000381	2.44569924905762	-1.75932363492781	2.2965580348689	-0.76606974795141	0.443634802244972	NA
ENSMUSG00000000384	3039.02326949129	-1.44654765460051	0.141717206355536	-10.2072831648364	1.83943173622985e-24	3.61226661062492e-23
ENSMUSG00000000385	3.41942079915465	-17.9152076763858	262.628990688536	-0.0682148898696119	0.945614574179249	NA
ENSMUSG00000000386	171.507697286862	-4.00528719935808	0.790473927810263	-5.06694409321424	4.04252947746477e-07	1.63606662238465e-06
ENSMUSG00000000392	18.6126923772197	-1.36595370592393	1.35323625153046	-1.00939780794307	0.312783889317793	0.435649460156236
ENSMUSG00000000394	0.748746597027822	-14.302868689409	288.501096086564	-0.0495764795469527	0.960459890180649	NA
ENSMUSG00000000399	1815.95635877022	0.948290641366558	0.20049265803849	4.72980233113828	2.24738546691984e-06	8.20257139441749e-06
ENSMUSG00000000402	1.48819652927319	-16.2197765512214	273.880658818337	-0.0592220590574079	0.952775239889197	NA
ENSMUSG00000000409	22959.0400383045	0.864051165312776	0.181464723224545	4.76153794500101	1.92123164474351e-06	7.08373239012208e-06
ENSMUSG00000000411	28.1765099930825	-3.36612392423885	0.708174921402859	-4.753237967776	2.00184497196575e-06	7.36819024956327e-06
ENSMUSG00000000416	1.03751670979031	-17.3206684541819	266.417474820559	-0.0650132596063675	0.948163442951489	NA
ENSMUSG00000000420	3855.36545061267	0.525516613978898	0.26123503171549	2.01166210568281	0.0442555677652141	0.0767885234255147
ENSMUSG00000000435	0.298177319540097	-14.2433767323145	288.999275151017	-0.0492851642097427	0.960692042395319	NA
ENSMUSG00000000439	662.673391846537	-0.540688891385781	0.208390871521883	-2.59459009618376	0.00947037888756976	0.018933835706411
ENSMUSG00000000440	33.2829503367182	-0.0967886828780879	0.899527599313401	-0.107599458818124	0.914313426300342	0.973613374454365
ENSMUSG00000000441	4860.78107310458	-0.889626923169474	0.18803712025641	-4.73112395018796	2.23280128463412e-06	8.15244969429624e-06
ENSMUSG00000000486	14219.442943427	-0.279673223308175	0.206786907746907	-1.35247064891785	0.176224802068331	0.263011636542391
ENSMUSG00000000489	2028.80482144723	9.9793923490159	0.455691363234584	21.8994546619894	2.62908309210546e-106	1.43825868470123e-103
ENSMUSG00000000530	689.836724237273	-0.943354187655944	0.340577868038928	-2.76986344734567	0.00560797983602348	0.0117525670564091
ENSMUSG00000000531	357.061214182076	0.515291392406756	0.281461286133825	1.83077182473242	0.0671346074182595	0.111669388257963
ENSMUSG00000000532	1500.88228078378	-1.98361733950591	0.199924781761959	-9.92181820594762	3.34604492173875e-23	6.07267508213572e-22
ENSMUSG00000000538	1460.4684024847	-0.697153701715839	0.320393511565835	-2.17592952587801	0.0295605306243019	0.053426041142487
ENSMUSG00000000544	1.02094076176113	4.03159196593306	3.26933539676385	1.23315337114807	0.217518548354905	NA
ENSMUSG00000000552	85.5821644136328	1.27460901331075	0.705805404055281	1.80589296424673	0.0709350603131245	0.117277748019635
ENSMUSG00000000555	545.252835155087	1.24227404953736	0.43453691963414	2.85884580436411	0.00425185404624139	0.00912364108745758
ENSMUSG00000000560	0.342479733454765	-2.67434778996172	479.355799894307	-0.00557904544088417	0.995548588870963	NA
ENSMUSG00000000561	1201.9074229296	0.633686912617692	0.422161100548277	1.50105472009311	0.133341408973021	0.205331185266723
ENSMUSG00000000562	48.2208777691944	-16.1796985164489	274.162061449657	-0.0590150892172945	0.952940089601678	0.973613374454365
ENSMUSG00000000563	4531.73873870446	2.036361242175	0.326241777898356	6.24187758935478	4.32349260360845e-10	2.51311210932881e-09
ENSMUSG00000000567	1.52294919842952	0.829334015832203	1.62712622852758	0.509692488076163	0.610266916545182	NA
ENSMUSG00000000568	5498.50155317702	-0.00256684650975052	0.322737317578686	-0.00795336135594146	0.993654202669259	0.996700565046413
ENSMUSG00000000579	34.3613369853607	-0.516052866568324	0.774622934892379	-0.666198795985845	0.505284042418192	0.65890305524628
ENSMUSG00000000581	1089.98256797225	2.14099632210489	0.299086916293019	7.1584419293264	8.15991400038613e-13	6.28976945915431e-12
ENSMUSG00000000594	5944.46505159959	0.224767870223326	0.318578171834595	0.70553443422993	0.4804777107157	0.631197717123396
ENSMUSG00000000600	1928.87731429581	0.508750677038021	0.360082298650629	1.41287333185917	0.157692971578725	0.238382072226263
ENSMUSG00000000605	2734.45779064057	0.850003709558412	0.171285003315669	4.96251097938739	6.95876314869292e-07	2.73143579352241e-06
ENSMUSG00000000606	0.147893757221842	-2.24720905517202	488.951822343458	-0.00459597234836256	0.996332957531169	NA
ENSMUSG00000000617	45.3077096543283	-5.31706459468829	0.730977058827681	-7.27391445528487	3.49217180042722e-13	2.80590069084263e-12
ENSMUSG00000000627	1876.44998291885	-0.420410334132167	0.26695329439137	-1.57484602349885	0.115291990188702	0.180616571440278
ENSMUSG00000000628	951.392439384215	-0.754525397728935	0.970033467959885	-0.777834397111892	0.436666647014259	0.580897400846385
ENSMUSG00000000631	3551.3197540368	-1.20565193735478	0.173303590421695	-6.95687801055419	3.47895949459318e-12	2.50702436744357e-11
ENSMUSG00000000632	1.732231542639	-1.96616928058299	1.71854148485996	-1.14409183479398	0.252585553566167	NA
ENSMUSG00000000673	101.085748286587	1.21898606137313	0.605897928935844	2.01186702109061	0.0442339566543887	0.076764938644211
ENSMUSG00000000682	13005.7729993014	2.76205350419928	0.30184000389183	9.15072047636572	5.65550888914517e-20	8.22842163377376e-19
