baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001	6270.36054465604	1.21615151382574	0.283438476940444	4.29070720021291	1.78105018979209e-05	0.000111334534717431
ENSMUSG00000000003	0	NA	NA	NA	NA	NA
ENSMUSG00000000028	1085.28170987954	-0.338237088440185	0.400541574340373	-0.844449390795966	0.398418332573529	0.564615188645205
ENSMUSG00000000031	50.5667143302198	-18.0236752988376	251.866633808879	-0.0715603929995518	0.94295176103528	0.983550612178861
ENSMUSG00000000037	19.7948997592894	-0.852333990644784	0.652935834431374	-1.30538706209479	0.191761081645055	0.322810746461919
ENSMUSG00000000049	1.58886107187952	-3.93314296953007	2.26886373864878	-1.7335298292847	0.0830015403852734	NA
ENSMUSG00000000056	1103.91735624007	0.183239121764571	0.389454013799585	0.470502588936897	0.637995984993784	0.796434288999608
ENSMUSG00000000058	59.6802642348751	1.99826600023251	0.853427579956922	2.3414593659293	0.0192085167695643	0.0491560372342753
ENSMUSG00000000078	5100.07308929724	-1.06820572398086	0.17334400945144	-6.16234577336291	7.16751275860876e-10	1.03731191828482e-08
ENSMUSG00000000085	657.049701491856	-0.968278598851256	0.200726045945568	-4.82388119733016	1.40791297466394e-06	1.12415803694289e-05
ENSMUSG00000000088	2648.52908976017	0.852118278894208	0.511399637322155	1.66624732734689	0.0956641630557454	0.185392887654692
ENSMUSG00000000093	137.958211565059	-2.42344707172892	0.588660204933042	-4.11688619583954	3.84025578360776e-05	0.000221140984928535
ENSMUSG00000000094	1.42102388930743	-18.1013129498976	257.487876314254	-0.0702996708388931	0.943955144493203	NA
ENSMUSG00000000103	0.0396535815419843	-1.73791865792546	413.482132348402	-0.00420312879798413	0.99664639829931	NA
ENSMUSG00000000120	3.66413157784352	-3.53078705502905	2.45756546916634	-1.43670111715346	0.150802937406616	0.267255076131477
ENSMUSG00000000125	56.2560147954414	-7.61919229654474	1.03864720289414	-7.335688456402	2.20584603621848e-13	5.24662534850624e-12
ENSMUSG00000000126	105.104840708309	24.2157790749384	286.036402870875	0.08465978047511	0.93253187165735	0.983550612178861
ENSMUSG00000000127	6.28962616675417	-1.1312068493992	1.00257657639025	-1.12829969903354	0.259193370549259	0.407185384468876
ENSMUSG00000000131	9529.88992765719	-1.0270057218645	0.238435888936868	-4.30726148837613	1.65288170481527e-05	0.000104001728564239
ENSMUSG00000000134	2130.47302244993	-0.374472607259009	0.341082841274329	-1.0978934204369	0.272251031355912	0.423322275245383
ENSMUSG00000000142	1382.23856117438	0.763836855888901	0.268559299799229	2.84420184465752	0.00445228333829437	0.0142079781797204
ENSMUSG00000000148	1162.29803347496	0.209321615927997	0.191557118964213	1.09273733630908	0.274509141809219	0.426118934514041
ENSMUSG00000000149	1079.13295847085	-1.58588625246895	0.23418771393837	-6.77185931660916	1.27137740418456e-11	2.43430631579217e-10
ENSMUSG00000000154	3.58841580949688	-0.0440547531349762	1.06460349419048	-0.0413813719148791	0.966991863133988	NA
