baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001	6270.36054465604	-1.71903094220527	0.282011558467524	-6.09560456155285	1.09024620376769e-09	6.71983473735771e-09
ENSMUSG00000000003	0	NA	NA	NA	NA	NA
ENSMUSG00000000028	1085.28170987954	-3.75793794748513	0.398300259855083	-9.43493722261795	3.91228452103702e-21	6.58120002376682e-20
ENSMUSG00000000031	50.5667143302198	1.04842998012313	1.20050046421985	0.87332742582858	0.382484635872875	0.51126611551908
ENSMUSG00000000037	19.7948997592894	0.75665482781849	0.469242401025199	1.6125031032263	0.106852505192453	0.169433866274526
ENSMUSG00000000049	1.58886107187952	17.8370506299938	263.117907052619	0.0677910934675634	0.945951933836185	NA
ENSMUSG00000000056	1103.91735624007	-0.252301101658589	0.386421053827091	-0.652917586036823	0.513809410865028	0.654055001645715
ENSMUSG00000000058	59.6802642348751	-22.0200688298688	104.236932547374	-0.211250161451758	0.832692070654816	0.970360631885193
ENSMUSG00000000078	5100.07308929724	-0.660513398145983	0.17227669554978	-3.83402639595629	0.000126062604977606	0.000382455275631427
ENSMUSG00000000085	657.049701491856	1.3627218096467	0.189096664359222	7.20648253772456	5.7415682619052e-13	5.07653942753927e-12
ENSMUSG00000000088	2648.52908976017	-1.49122693873108	0.508567686115068	-2.93220937830815	0.00336559757705748	0.00773745776338911
ENSMUSG00000000093	137.958211565059	6.75506424099361	0.752191086784088	8.9805162008422	2.69499365033375e-19	4.01693285701905e-18
ENSMUSG00000000094	1.42102388930743	18.7003703247542	257.863953045016	0.0725202964738916	0.942187853743954	NA
ENSMUSG00000000103	0.0396535815419843	14.6905538390034	285.424266270477	0.0514691831600686	0.958951657567768	NA
ENSMUSG00000000120	3.66413157784352	14.7916711972075	284.555571683588	0.0519816607690786	0.958543306241722	0.976067838200693
ENSMUSG00000000125	56.2560147954414	4.99249447900241	1.5774188766848	3.16497700946431	0.00155095205523206	0.00380351667853312
ENSMUSG00000000126	105.104840708309	16.2968904175119	273.336591831557	0.0596220590456284	0.952456649042334	0.976067838200693
ENSMUSG00000000127	6.28962616675417	0.0835800117443051	1.16631226756989	0.0716617788119908	0.942871074013828	0.976067838200693
ENSMUSG00000000131	9529.88992765719	1.67393644459129	0.238096237749332	7.03050354938244	2.05789489209062e-12	1.72057659080272e-11
ENSMUSG00000000134	2130.47302244993	1.19575250590944	0.338791303416404	3.52946635244577	0.000416398650868057	0.00114802617959578
ENSMUSG00000000142	1382.23856117438	2.59900173224568	0.265925427852714	9.7734231481059	1.46419511783386e-22	2.716952720414e-21
ENSMUSG00000000148	1162.29803347496	-0.0570586251355356	0.187109955474865	-0.30494702962612	0.760406496090273	0.902503308771893
ENSMUSG00000000149	1079.13295847085	0.683662020008	0.229297032712302	2.98155633294125	0.00286787278808588	0.00668810417338908
ENSMUSG00000000154	3.58841580949688	15.7359470978674	277.362320372673	0.0567342639646367	0.9547568792656	0.976067838200693
ENSMUSG00000000157	0.643001291143681	-2.15533493603516	2.46579994186416	-0.874091567382273	0.382068389406914	NA
ENSMUSG00000000159	7.88419028210961	-6.48782841046317	1.55931387318795	-4.16069434256947	3.17281491328498e-05	0.000105799010273425
ENSMUSG00000000167	16.4446259080216	-0.0204738905607982	1.57673303493658	-0.0129850076754571	0.989639753995577	0.99680701017036
ENSMUSG00000000168	1127.56475080456	-1.13722063534308	0.243586971901718	-4.66864309886787	3.0319556024786e-06	1.19348131604829e-05
ENSMUSG00000000171	2469.01931158445	-1.55639066185365	0.264478790760707	-5.88474658923344	3.98664343466295e-09	2.28781191764132e-08
ENSMUSG00000000182	1.54361044714825	-17.3235811613014	138.484383374358	-0.125094113424121	0.900449043497912	NA
ENSMUSG00000000183	0.48107582593124	16.5358130290217	271.680882176432	0.060864838543491	0.951466852284115	NA
ENSMUSG00000000184	11413.0212540035	-1.44921005759536	0.24125406457806	-6.0069871159682	1.8900252913174e-09	1.1363352172548e-08
ENSMUSG00000000194	2228.48863583314	-0.0452339650920219	0.293362627664417	-0.15419130054891	0.877458901319216	0.976067838200693
ENSMUSG00000000197	0.729124489120919	18.2499695292763	260.565453418417	0.0700398663362729	0.944161928785044	NA
ENSMUSG00000000202	3.24753110421327	3.47151957596107	2.36937598281214	1.46516196717789	0.142876733379703	0.218210796353148
ENSMUSG00000000204	12.2774430477831	1.79939287376399	0.829453159612748	2.16937249911023	0.0300544151043387	0.0551565037044682
ENSMUSG00000000214	0.601207011033442	15.633030854039	278.126698629121	0.0562083069733824	0.955175863619016	NA
ENSMUSG00000000215	0.0528004159126405	15.0528128319811	282.563836306672	0.0532722553201889	0.957514985849236	NA
ENSMUSG00000000216	1.76795772224435	16.8305889807167	269.669486229127	0.0624119147333431	0.950234806873479	NA
ENSMUSG00000000223	36.3933783217671	-0.398561467965686	1.08069375313327	-0.368801491458733	0.712275692900506	0.857115664962722
ENSMUSG00000000244	5139.41215481661	1.66097905283099	0.32711646022916	5.07763825662397	3.82155408145522e-07	1.71355653628973e-06
ENSMUSG00000000247	65.7641895851574	-2.41825827850744	0.444307888806934	-5.44275341363172	5.24632479048114e-08	2.62640471624253e-07
ENSMUSG00000000248	26.0844696793286	3.33281052247583	1.2593516772419	2.6464494252908	0.00813416673691504	0.0172139957441889
ENSMUSG00000000253	14.6168111774139	4.82259962035296	1.18129267954137	4.08247651397054	4.45583162677078e-05	0.000145540120799348
ENSMUSG00000000263	2.61248923769387	19.4181056188862	253.727525843409	0.0765313323981661	0.938996387415085	0.976067838200693
ENSMUSG00000000266	40.396807620131	-3.44080419312636	0.64288681416195	-5.35211504938346	8.69320962421277e-08	4.22445057442421e-07
ENSMUSG00000000275	4137.44289299666	1.01739377631196	0.183955987498084	5.5306369210872	3.19070133171647e-08	1.63621526046459e-07
ENSMUSG00000000276	1360.22898460092	1.97566945080732	0.17402589624466	11.3527325153364	7.18806021072289e-30	2.15652045723696e-28
ENSMUSG00000000278	1318.68997499662	-4.361484927347	0.501241889940623	-8.70135759775317	3.2793711017895e-18	4.50827903229691e-17
ENSMUSG00000000282	3809.07246200879	2.51741124988776	0.306699980570999	8.20805806769524	2.24794499796934e-16	2.65529835121886e-15
ENSMUSG00000000290	15508.0731506829	-1.1323183384848	0.138016453536919	-8.2042271734066	2.32078903079414e-16	2.73520636695889e-15
ENSMUSG00000000295	425.735309323582	-0.874634821493801	0.261020849614714	-3.35082359430224	0.000805716110912611	0.00209858854958329
ENSMUSG00000000296	0.828371629906978	15.0106629165776	282.842981673117	0.0530706571815365	0.957675610671169	NA
ENSMUSG00000000301	32.5672305083679	0.94282886228667	0.401276553636933	2.34957376338445	0.0187949196967646	0.0363990624122813
ENSMUSG00000000303	43.3885628126452	-1.96852939070957	0.654791276689106	-3.00634638974311	0.00264407607872165	0.00621158798594051
ENSMUSG00000000305	2.75891933029454	18.6252364055457	258.308639987151	0.0721045815829936	0.942518680142682	0.976067838200693
ENSMUSG00000000308	19.1699567415285	-0.244536255626055	0.400082619079165	-0.611214394139098	0.541057655317783	0.682886410930426
ENSMUSG00000000317	5.44902583553474	2.59758691340057	1.01058522229766	2.57037888155015	0.0101587342761341	0.0209943187704504
ENSMUSG00000000318	1.16513689014125	14.9753559869632	283.114450962065	0.052895060411345	0.957815520109252	NA
ENSMUSG00000000320	8.45940959556364	4.70209391027848	1.61204648531504	2.9168475928655	0.00353588499759933	0.0080962463507762
ENSMUSG00000000325	147.433296014858	2.27791976911419	0.497232234351632	4.58119890816109	4.62317858362759e-06	1.76488606398007e-05
ENSMUSG00000000326	1234.56242745656	-1.80201047119621	0.224390714767364	-8.0306819872847	9.69323122460218e-16	1.08705613855882e-14
ENSMUSG00000000339	607.47746526989	-0.710437567808239	0.505592332449965	-1.40515890414249	0.159974031437516	0.240744056884996
ENSMUSG00000000340	555.4574833261	-0.513675803278033	0.344658124833996	-1.49039226487246	0.13612112517809	0.209304739532435
ENSMUSG00000000346	11975.4032515066	-0.619335972918481	0.271891004066164	-2.27788328284583	0.0227335325448594	0.0431265473723008
ENSMUSG00000000355	1112.7206599145	-1.04270737427141	0.35917748096874	-2.90304217140538	0.00369556869930797	0.00843162955000815
ENSMUSG00000000359	0.210378473298004	16.3895336210706	272.693916633243	0.0601023074640627	0.952074152197009	NA
ENSMUSG00000000365	10.5463656358856	0.165207599062191	1.12713195519788	0.14657343206385	0.883468725298787	0.976067838200693
ENSMUSG00000000374	4364.2131612912	0.989586828954306	0.210570162779702	4.69955864539844	2.60724344676799e-06	1.03645062726275e-05
ENSMUSG00000000378	5673.34939061011	2.08463522001285	0.235253635420562	8.86122425392555	7.91404893361965e-19	1.13928765954179e-17
ENSMUSG00000000381	2.44569924905762	18.2300063212175	260.688074354431	0.0699303424844515	0.944249102429245	0.976067838200693
ENSMUSG00000000384	3039.02326949129	1.70498365681861	0.140206713629749	12.1604993989164	5.04493308095572e-34	1.91099524492821e-32
ENSMUSG00000000385	3.41942079915465	2.20731642360079	1.82030803839124	1.21260598593609	0.225280499205314	0.324200595496512
ENSMUSG00000000386	171.507697286862	-2.52364950246887	0.475215832046701	-5.31053330357239	1.09304907308991e-07	5.24748268254995e-07
ENSMUSG00000000392	18.6126923772197	3.15736318118485	1.38113042444046	2.28607170279665	0.0222500641250432	0.042304649321796
ENSMUSG00000000394	0.748746597027822	-0.776716206640396	2.75191440696875	-0.282245772133572	0.777755063300465	NA
