baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000001	6270.36054465604	1.21117519215017	0.282061327244383	4.29401366001794	1.75471671092731e-05	6.92580371979762e-05
ENSMUSG00000000003	0	NA	NA	NA	NA	NA
ENSMUSG00000000028	1085.28170987954	2.05662222294603	0.400133534199342	5.13983969641856	2.7497295582396e-07	1.47697154363898e-06
ENSMUSG00000000031	50.5667143302198	-19.7520670329205	251.864344469437	-0.0784234349428424	0.937491232547673	0.974803898329734
ENSMUSG00000000037	19.7948997592894	-1.59490326712619	0.507366905003066	-3.14349093604469	0.00166945585884345	0.00445350346334412
ENSMUSG00000000049	1.58886107187952	-2.68016917052602	2.20221121248911	-1.21703547567388	0.223590718557357	NA
ENSMUSG00000000056	1103.91735624007	0.299638259486354	0.386340953546771	0.775579851774836	0.437997100582717	0.574029678616839
ENSMUSG00000000058	59.6802642348751	20.3712957884232	104.236974670321	0.195432531046235	0.845054351487425	0.9693180810492
ENSMUSG00000000078	5100.07308929724	-0.270420982726136	0.172561249216582	-1.56710144342274	0.117090981875599	0.188565007591528
ENSMUSG00000000085	657.049701491856	-1.75587172437065	0.190326289579121	-9.22558690264758	2.82012209603093e-20	6.05449454276325e-19
ENSMUSG00000000088	2648.52908976017	0.87975402607838	0.508717898032612	1.72935536469366	0.0837455133913829	0.141270665401355
ENSMUSG00000000093	137.958211565059	-4.19695957897636	0.560475845659425	-7.48820776395538	6.9820442436658e-14	8.44137966795897e-13
ENSMUSG00000000094	1.42102388930743	-18.7646208889558	257.485226777119	-0.072876495183153	0.941904398324292	NA
ENSMUSG00000000103	0.0396535815419843	-14.7535768643788	284.923185816088	-0.0517808925311608	0.958703280674904	NA
ENSMUSG00000000120	3.66413157784352	0.632074695327818	2.7499640432214	0.229848349066916	0.818209613215685	0.946206493736851
ENSMUSG00000000125	56.2560147954414	-3.47396176747206	1.05248799592489	-3.3007139092539	0.000964391664077447	0.00271538139533892
ENSMUSG00000000126	105.104840708309	9.61042396131388	0.925043444215981	10.3891595809959	2.77789980720968e-25	8.82433602407891e-24
ENSMUSG00000000127	6.28962616675417	1.4183594414472	1.00954223072355	1.40495305523836	0.160035238337049	0.246183781653391
ENSMUSG00000000131	9529.88992765719	-1.35075612660851	0.2380110463778	-5.67518250587591	1.38540871025945e-08	8.98340297006597e-08
ENSMUSG00000000134	2130.47302244993	-1.36364316112707	0.338844301111532	-4.02439455718698	5.71220801157137e-05	0.000206001392006343
